HouseID,City/Province,Location,Latitude,Longitude,Project,Property Type,Storeys,Bedrooms,Bathrooms,Floor Area,Land Area,Price,Description
115,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,3,2,66.0,99.0,5991000.0,"For Sale 3BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara w/ CB 99sqm"
116,Davao,"Tugbok, Davao",7.1035383,125.4948467,PHINMA Maayo Tugbok,Townhouse,0,2,2,48.3,50.0,3600000.0,"Townhouse with 2 Bedrooms for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Adlaw Model"
117,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,Townhouse,2,2,1,40.0,36.0,2972000.0,"For Sale RFO 2BR 2-Storey Townhouse in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Reana IU 36sqm"
118,Mabalacat,"Sapang Biabas, Mabalacat",15.1987752,120.6026101,Talanai Homes,Townhouse,2,2,1,40.0,40.0,1400000.0,"2BR 2-Storey Townhouse for Sale in Mabalacat, Pampanga at Talanai Homes | MAHOGANY"
119,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,4,3,83.0,99.0,7315000.0,"For Sale 4BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Dani 99sqm"
120,Mexico,"Eden, Mexico",15.1262529,120.6580131,Ajoya Pampanga,House and Lot,0,4,3,91.0,143.0,5278000.0,"4BR Single Attached House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga"
121,Mexico,"Eden, Mexico",15.1262529,120.6580131,Ajoya Pampanga,House and Lot,0,2,2,59.0,88.0,3970000.0,"2BR Single Attached House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga"
122,Mabalacat,"Santa Maria, Mabalacat",15.2270079,120.5922007,Austine Homes,Townhouse,0,2,1,40.4,43.2,1979000.0,"Austine Homes | Amber 2BR Townhouse for Sale in Mabalacat, Pampanga | Futura by Filinvest"
123,Trece Martires,"The Wood Estates, Brgy. Hugo Perez, Trece Martires",14.3100648,120.8721289,Futura by Filinvest,Other,0,2,1,37.3,70.0,3148800.0,"New Leaf | Diana 2BR SA House for Sale in Trece Martires, Cavite | Futura by Filinvest"
124,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,5,3,100.0,158.0,8434000.0,"5BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Ella w/ CB 158sqm"
125,Mexico,"Eden, Mexico",15.1262529,120.6580131,"Ajoya Pampanga at Php 31,975 monthly amortization",House and Lot,0,2,2,59.0,88.0,3979000.0,"Ready For You: 2BR SA House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga at Php 31,975 monthly amortization"
126,Imus,"Alapan Ii-A, Imus",14.4084522,120.8964956,Lancaster New City,House and Lot,0,3,3,90.0,100.0,5978000.0,"3-Bedroom House and Lot for Sale in Imus, Cavite at Lancaster New City | CHESSA Model"
127,Mabalacat,"Sapang Biabas, Mabalacat",15.1987752,120.6026101,Talanai Homes,House and Lot,2,3,2,62.0,65.0,2706500.0,"For Sale 3-Bedroom 2-Storey House and Lot in Mabalacat, Pampanga at Talanai Homes | AGOHO"
128,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,4,3,83.0,217.0,10501000.0,"4BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Dani w/ CB 217sqm"
129,General Trias,"Pasong Camachile I, General Trias",14.3723207,120.8976745,Lancaster New City,House and Lot,0,3,2,84.0,120.0,6650000.0,"3-Bedroom House and Lot for Sale in General Trias, Cavite at Lancaster New City | GABRIELLE Model"
130,General Trias,"Pasong Camachile I, General Trias",14.3723207,120.8976745,Lancaster New City,House and Lot,0,3,3,90.0,100.0,5978000.0,"3-Bedroom House and Lot for Sale in General Trias, Cavite at Lancaster New City | CHESSA Model"
131,Mexico,"San Rafael, Mexico",15.0874959,120.6742393,"The Lakeshore, Hyde",House and Lot,0,3,2,77.3,,2705850.0,"3BR House and Lot for Sale in Mexico, Pampanga | Parklane at The Lakeshore, Hyde"
132,Imus,"Carsadang Bago I, Imus",14.4289186,120.928888,"PTC Suncrest in Imus, Cavite",House and Lot,0,3,2,75.0,112.0,5234791.0,"BIG DISCOUNT (up to 500k)! For Sale 3-Bedroom Single Attached House and Lot at PTC Suncrest in Imus, Cavite | Rosanna Model"
133,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,5,3,166.0,143.0,10748000.0,RFO 5BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Greta w/ CB 143sqm
134,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4270005,121.0452782,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,90.0,26365000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)"
135,Malolos,"Longos, Malolos",14.87426,120.7915336,Camella Provence,Townhouse,2,2,1,36.0,42.0,3025000.0,"2BR 2-Storey Townhouse for Sale in Malolos, Bulacan at Camella Provence | Arielle IU"
136,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4270005,121.0452782,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,105.0,28348000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Unit Facing Clubhouse (Garden Unit)"
137,Dasmarinas,"Aguinaldo Highway San Agustin I, Dasmarinas",14.3214271,120.94188,Dasmariñas Highlands,Townhouse,3,4,4,132.0,66.0,9500000.0,"For Sale 4BR 3-Storey Townhouse in Dasmariñas, Cavite | The Villas at Dasmariñas Highlands"
138,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,2,2,53.0,99.0,5705000.0,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Bella 99sqm
139,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,2,1,46.0,96.0,5174000.0,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle Combo Lot 96sqm
140,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,1,1,33.0,70.0,2341000.0,"RFO 2-Storey House and Lot w/ 1BR Provision for Sale in Subic, Zambales at Camella Subic | Aleah"
141,Malolos,"Longos, Malolos",14.87426,120.7915336,Camella Provence,House and Lot,2,3,2,76.0,128.0,10413000.0,"RFO 3BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Jade"
142,Malolos,"Longos, Malolos",14.87426,120.7915336,Camella Provence,House and Lot,2,2,1,46.0,60.0,5179000.0,"RFO 2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Mika"
143,Malolos,"Longos, Malolos",14.87426,120.7915336,Camella Provence,House and Lot,2,2,2,53.0,88.0,6005000.0,"RFO 2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Bella 88sqm"
144,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,3,2,66.0,99.0,6200000.0,"For Sale 3BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara 99sqm"
145,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,2,1,40.0,63.0,4454000.0,"For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm"
146,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,2,1,46.0,63.0,4458000.0,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 63sqm"
147,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,3,2,66.0,121.0,8915000.0,"RFO 3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Carmela"
148,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.4710779,120.9821312,Camella Nueva Ecija,House and Lot,2,2,1,46.0,63.0,4270000.0,2BR 2-Storey House and Lot for Sale in Cabanatuan Nueva Ecija at Camella Nueva Ecija | Ezabelle 63sqm
149,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,1,40.0,63.0,4263000.0,"2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm"
150,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,4,3,83.0,99.0,7503000.0,"RFO 4BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Dani 99sqm"
151,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,3,2,66.0,121.0,8915000.0,"RFO 3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Carmela"
152,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,1,46.0,63.0,4458000.0,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 63sqm"
153,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,1,40.0,63.0,4454000.0,"For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm"
154,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,2,1,46.0,96.0,5174000.0,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle Combo Lot 96sqm
155,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,1,46.0,60.0,4633000.0,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Mika 60sqm"
156,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,91.0,26393000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)"
157,Mexico,"Divisoria, Mexico",15.0924892,120.6827977,"The Lakeshore, Nest",House and Lot,0,2,2,72.0,121.0,4710000.0,"2BR House and Lot for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Nest"
158,Koronadal,"Purok Hurtado Concepcion, Koronadal",6.4918813,124.7994309,Futura Homes Koronadal,Townhouse,0,2,1,40.3,50.4,2683000.0,Futura Homes Koronadal | Amber 2BR Townhouse Inner Unit for Sale in South Cotabato | Futura by Filinvest
159,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,105.0,28348000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical Unit (Garden Unit)"
160,,,14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,106.0,28376000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical End Unit (Garden Unit)"
161,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,110.0,6286000.0,"For Sale 3BR House and Lot in Urdaneta, Pangasinan at Camella Urdaneta | Cara 110sqm"
162,Tarlac,"San Rafael, Tarlac",15.3219543,120.5961487,"Heights Subdivision, Phase 1, Brgy. San Rafael, Tarlac City, Tarlac - Retail",Other,0,0,0,169.0,180.0,4216700.0,"L-R-1-249- Acquired Property for Sale in Lot 8, Block 12, 7th Road, Sta. Monica Heights Subdivision, Phase 1, Brgy. San Rafael, Tarlac City, Tarlac - Retail"
163,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,3,2,66.0,146.0,6810000.0,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara 146sqm"
164,Imus,"Alapan Ii-A, Imus",14.4084522,120.8964956,Lancaster New City,House and Lot,0,4,3,110.0,100.0,6756360.0,"4-Bedroom House and Lot for Sale in Imus, Cavite at Lancaster New City | BRIANA Model"
165,Mexico,"Divisoria, Mexico",14.4321626,121.0452418,"The Lakeshore, Duo Work Live",House and Lot,0,1,1,78.7,,1635170.0,"1BR House and Lot for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Duo Work Live"
166,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,247.4,93.0,33792000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical Unit"
167,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,91.0,26393000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)"
168,Antipolo,"San Jose, Antipolo",14.5853745,121.1822801,,House and Lot,0,4,3,90.0,78.0,5700000.0,"RFO House and Lot For Sale in Summerfield, Antipolo City, Rizal"
169,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,247.4,93.0,32539000.0,"Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Unit Facing Clubhouse"
170,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,105.0,28348000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical Unit (Garden Unit)"
171,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,90.0,28776000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)"
172,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,2,1,50.0,88.0,4872000.0,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Frielle 88sqm
173,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,3,2,66.0,99.0,6319000.0,3BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Cara w/ CB 99sqm
174,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,2,1,46.0,72.0,4315000.0,RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Marga 72sqm
175,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,3,2,66.0,150.0,7907000.0,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 150sqm"
176,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,5,3,100.0,121.0,7421000.0,"5BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Ella w/ CB 121sqm"
177,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,4,3,83.0,99.0,6087000.0,"4BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Dani 99sqm"
178,Dasmarinas,"Aguinaldo Highway San Agustin I, Dasmarinas",14.3152974,120.9450966,Dasmariñas Highlands,Townhouse,3,4,4,132.0,66.0,9500000.0,"4BR 3-Storey Townhouse for Sale in Dasmariñas, Cavite | The Villas at Dasmariñas Highlands"
179,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,103.0,28572000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Corner Unit Facing Clubhouse (Garden Unit)"
180,Tarlac,"Camella Tarlac Access Rd. Maliwalo, Tarlac",15.4777848,120.6140745,Camella Tarlac,House and Lot,2,3,2,66.0,88.0,5776000.0,For Sale 3BR 2-Storey House and Lot in Tarlac City at Camella Tarlac | Cara 88sqm
181,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,219.3,90.0,26365000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)"
182,Mexico,"Divisoria, Mexico",14.4321626,121.0452418,"The Lakeshore, Cocoon",House and Lot,0,3,2,60.0,80.0,3190000.0,"3BR House and Lot for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Cocoon"
183,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,3,2,66.0,162.0,8277000.0,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 162sqm"
184,Butuan,"Camella Prima Butuan, Barangay Ampayon, Butuan City Ampayon, Butuan",8.955797,125.5900574,camella butuan city,House and Lot,0,2,1,40.0,88.0,4480180.0,for sale alli house and lot 2 bedroom at  camella butuan city
185,Mabalacat,"Sapang Biabas, Mabalacat",15.1987752,120.6026101,Talanai Homes,House and Lot,2,2,1,50.0,65.0,2224500.0,"2BR 2-Storey House and Lot for Sale in Mabalacat, Pampanga at Talanai Homes | APITONG"
186,Muntinlupa,"Cupang, Muntinlupa",14.4378843,121.0503212,Likha Residences,Townhouse,3,3,3,247.4,92.0,31348000.0,Likha Residences | Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Muntinlupa | Typical Unit
187,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,5,3,142.0,132.0,9584000.0,"5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Freya 132sqm"
188,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,5,3,100.0,110.0,7618000.0,"RFO 5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ella 110sqm"
189,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,1,40.0,63.0,4383000.0,"BTS 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm"
190,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Paranaque City",Other,0,4,5,,308.0,31800000.0,"Single Storey Modern Smart House For Sale in Bayanihan, BF Homes, Paranaque City"
191,Subic,"Aningway Sacatihan, Subic",14.9131781,120.2282421,Camella Subic,House and Lot,2,4,3,83.0,146.0,7340000.0,"4BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Dani 146sqm"
192,Angeles,"Mining, Angeles",15.1451282,120.6028533,,House and Lot,0,3,2,84.0,84.0,8000000.0,Avida Land an Ayala land Company House and Lot in Pampanga
193,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa",14.4321626,121.0452418,"Likha Residences, Muntinlupa",Townhouse,3,3,3,247.4,93.0,34016000.0,"3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Unit Facing Clubhouse"
194,Kawit,"San Sebastian, Kawit",14.4129793,120.8886677,Lancaster New City,Townhouse,0,3,1,50.0,50.0,2389000.0,"3-Bedroom Townhouse for Sale in Kawit, Cavite at Lancaster New City | ANICA Model"
195,Lipa,"Bugtong Na Pulo, Lipa",13.9984308,121.1674592,"The Villages at Lipa - Brook Village, SA65",House and Lot,0,3,1,65.0,116.0,4928000.0,"3BR Single Attached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Brook Village, SA65"
196,Lipa,"Bugtong Na Pulo, Lipa",13.9984308,121.1674592,"The Villages at Lipa - Brook Village at Php 63,433 monthly amortization",Townhouse,0,2,1,53.0,52.0,4006000.0,"Ready For You: 2BR Townhouse (TH53) for Sale in Lipa, Batangas | The Villages at Lipa - Brook Village at Php 63,433 monthly amortization"
197,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,5,3,166.0,143.0,10956000.0,"5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Greta 143sqm"
198,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,4,3,85.0,141.0,8686000.0,"4BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Dana w/ CB 141sqm"
199,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,Townhouse,2,2,1,36.0,65.0,3230000.0,"2BR 2-Storey Townhouse for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Arielle EU 65sqm"
200,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,2,2,53.0,89.0,5772000.0,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Bella 89sqm"
201,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",15.468244,120.9764138,Camella Nueva Ecija,House and Lot,2,5,3,142.0,121.0,8732000.0,"5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Freya 121sqm"
